PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
567,0,1.0,"Stoytcheff, Mr. Ilia",1,0.2334757476752953,0.0,0.0,349205,0.015411575213749286,B96 B98,0.6666666666666666
568,0,1.0,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",0,0.35913546117114853,0.0,0.6666666666666666,349909,0.04113566043083236,B96 B98,0.6666666666666666
569,0,1.0,"Doharr, Mr. Tannous",1,0.3679205534940792,0.0,0.0,2686,0.014110458666029575,B96 B98,0.0
570,1,1.0,"Jonsson, Mr. Carl",1,0.39683337521990447,0.0,0.0,350417,0.015330377421392339,B96 B98,0.6666666666666666
571,1,0.5,"Harris, Mr. George",1,0.7738125157074642,0.0,0.0,S.W./PP 752,0.020494635090094415,B96 B98,0.6666666666666666
572,1,0.0,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",0,0.6607187735611963,0.25,0.0,11769,0.10048070654571319,C101,0.6666666666666666
573,1,0.0,"Flynn, Mr. John Irwin (""Irving"")",1,0.4470972606182458,0.0,0.0,PC 17474,0.051504969851415845,E25,0.6666666666666666
574,1,1.0,"Kelly, Miss. Mary",0,0.3679205534940792,0.0,0.0,14312,0.015126992566498259,B96 B98,0.3333333333333333
575,0,1.0,"Rush, Mr. Alfred George John",1,0.19577783362653933,0.0,0.0,A/4. 20589,0.015712553569072387,B96 B98,0.6666666666666666
576,0,1.0,"Patchett, Mr. George",1,0.2334757476752953,0.0,0.0,358585,0.028302115124416098,B96 B98,0.6666666666666666
577,1,0.5,"Garside, Miss. Ethel",0,0.4219653179190751,0.0,0.0,243880,0.025374310111545468,B96 B98,0.6666666666666666
578,1,0.0,"Silvey, Mrs. William Baird (Alice Munger)",0,0.4847951746670017,0.125,0.0,13507,0.1091095334796455,E44,0.6666666666666666
579,0,1.0,"Caram, Mrs. Joseph (Maria Elias)",0,0.3679205534940792,0.125,0.0,2689,0.028220722145058292,B96 B98,0.0
580,1,1.0,"Jussila, Mr. Eiriik",1,0.39683337521990447,0.0,0.0,STON/O 2. 3101286,0.015468569817999833,B96 B98,0.6666666666666666
581,1,0.5,"Christy, Miss. Julie Rachel",0,0.3088715757728072,0.125,0.16666666666666666,237789,0.05855610025741262,B96 B98,0.6666666666666666
582,1,0.0,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",0,0.4847951746670017,0.125,0.16666666666666666,17421,0.21642978772242535,C68,0.0
583,0,0.5,"Downton, Mr. William James",1,0.6732847449107816,0.0,0.0,28403,0.050748620223090936,B96 B98,0.6666666666666666
584,0,0.0,"Ross, Mr. John Hugo",1,0.4470972606182458,0.0,0.0,13049,0.07831878409428937,A10,0.0
585,0,1.0,"Paulner, Mr. Uscher",1,0.3679205534940792,0.0,0.0,3411,0.017005667449756914,B96 B98,0.0
586,1,0.0,"Taussig, Miss. Ruth",0,0.22090977632571,0.0,0.3333333333333333,110413,0.1554664461834305,E68,0.6666666666666666
587,0,0.5,"Jarvis, Mr. John Denzil",1,0.5853229454636844,0.0,0.0,237565,0.02927805012870631,B96 B98,0.6666666666666666
588,1,0.0,"Frolicher-Stehli, Mr. Maxmillian",1,0.7486805730082936,0.125,0.16666666666666666,13567,0.15458810467956932,B41,0.0
589,0,1.0,"Gilinski, Mr. Eliezer",1,0.2711736617240512,0.0,0.0,14973,0.015712553569072387,B96 B98,0.6666666666666666
590,0,1.0,"Murdlin, Mr. Joseph",1,0.3679205534940792,0.0,0.0,A./5. 3235,0.015712553569072387,B96 B98,0.6666666666666666
591,0,1.0,"Rintamaki, Mr. Matti",1,0.4345312892686604,0.0,0.0,STON/O 2. 3101273,0.013907073811135496,B96 B98,0.6666666666666666
592,1,0.0,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",0,0.648152802211611,0.125,0.0,36947,0.1527664244005612,D20,0.0
593,0,1.0,"Elsbury, Mr. William James",1,0.5853229454636844,0.0,0.0,A/5 3902,0.014151057562208049,B96 B98,0.6666666666666666
594,0,1.0,"Bourke, Miss. Mary",0,0.3679205534940792,0.0,0.3333333333333333,364848,0.015126992566498259,B96 B98,0.3333333333333333
595,0,0.5,"Chapman, Mr. John Henry",1,0.4596632319678311,0.125,0.0,SC/AH 29037,0.050748620223090936,B96 B98,0.6666666666666666
596,0,1.0,"Van Impe, Mr. Jean Baptiste",1,0.4470972606182458,0.125,0.16666666666666666,345773,0.04713766070721715,B96 B98,0.6666666666666666
597,1,0.5,"Leitch, Miss. Jessie Wills",0,0.3679205534940792,0.0,0.0,248727,0.06441171028315387,B96 B98,0.6666666666666666
598,0,1.0,"Johnson, Mr. Alfred",1,0.610454888162855,0.0,0.0,LINE,0.0,B96 B98,0.6666666666666666
599,0,1.0,"Boulos, Mr. Hanna",1,0.3679205534940792,0.0,0.0,2664,0.014102260811993537,B96 B98,0.0
600,1,0.0,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",1,0.610454888162855,0.125,0.0,PC 17485,0.11111839809247648,A20,0.0
601,1,0.5,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",0,0.2963056044232219,0.25,0.16666666666666666,243847,0.05270049023167135,B96 B98,0.6666666666666666
602,0,1.0,"Slabenoff, Mr. Petco",1,0.3679205534940792,0.0,0.0,349214,0.015411575213749286,B96 B98,0.6666666666666666
603,0,0.0,"Harrington, Mr. Charles H",1,0.3679205534940792,0.0,0.0,113796,0.08275928836380983,B96 B98,0.6666666666666666
604,0,1.0,"Torber, Mr. Ernst William",1,0.5476250314149284,0.0,0.0,364511,0.015712553569072387,B96 B98,0.6666666666666666
605,1,0.0,"Homer, Mr. Harry (""Mr E Haven"")",1,0.4345312892686604,0.0,0.0,111426,0.051822148727810165,B96 B98,0.0
606,0,1.0,"Lindell, Mr. Edvard Bengtsson",1,0.4470972606182458,0.125,0.0,349910,0.030351578633425542,B96 B98,0.6666666666666666
607,0,1.0,"Karaic, Mr. Milan",1,0.37170143252073384,0.0,0.0,349246,0.015411575213749286,B96 B98,0.6666666666666666
608,1,0.0,"Daniel, Mr. Robert Williams",1,0.33400351847197784,0.0,0.0,113804,0.05953203526170282,B96 B98,0.6666666666666666
609,1,0.5,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",0,0.2711736617240512,0.125,0.3333333333333333,SC/Paris 2123,0.08115719346076702,B96 B98,0.0
610,1,0.0,"Shutes, Miss. Elizabeth W",0,0.49736114601658704,0.0,0.0,PC 17582,0.2995388511917728,C125,0.6666666666666666
611,0,1.0,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",0,0.4847951746670017,0.125,0.8333333333333333,347082,0.06104473451835265,B96 B98,0.6666666666666666
612,0,1.0,"Jardin, Mr. Jose Neto",1,0.3679205534940792,0.0,0.0,SOTON/O.Q. 3101305,0.013760683560491965,B96 B98,0.6666666666666666
613,1,1.0,"Murphy, Miss. Margaret Jane",0,0.3679205534940792,0.125,0.0,367230,0.030253985132996517,B96 B98,0.3333333333333333
614,0,1.0,"Horgan, Mr. John",1,0.3679205534940792,0.0,0.0,370377,0.015126992566498259,B96 B98,0.3333333333333333
615,0,1.0,"Brocklebank, Mr. William Alfred",1,0.4345312892686604,0.0,0.0,364512,0.015712553569072387,B96 B98,0.6666666666666666
616,1,0.5,"Herman, Miss. Alice",0,0.2963056044232219,0.125,0.3333333333333333,220845,0.12687155055772734,B96 B98,0.6666666666666666
617,0,1.0,"Danbom, Mr. Ernst Gilbert",1,0.4219653179190751,0.125,0.16666666666666666,347080,0.028106928123558056,B96 B98,0.6666666666666666
618,0,1.0,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",0,0.32143754712239253,0.125,0.0,A/5. 3336,0.031425107138144774,B96 B98,0.6666666666666666
619,1,0.5,"Becker, Miss. Marion Louise",0,0.04498617743151546,0.25,0.16666666666666666,230136,0.07612293033463641,F4,0.6666666666666666
620,0,0.5,"Gavey, Mr. Lawrence",1,0.32143754712239253,0.0,0.0,31028,0.020494635090094415,B96 B98,0.6666666666666666
621,0,1.0,"Yasbeck, Mr. Antoni",1,0.33400351847197784,0.125,0.0,2659,0.028212719478023115,B96 B98,0.0
622,1,0.0,"Kimball, Mr. Edwin Nelson Jr",1,0.5224930887157577,0.125,0.0,11753,0.10257896680493714,D19,0.6666666666666666
623,1,1.0,"Nakid, Mr. Sahid",1,0.24604171902488062,0.125,0.16666666666666666,2653,0.030725752114070404,B96 B98,0.0
624,0,1.0,"Hansen, Mr. Henry Damsgaard",1,0.2586076903744659,0.0,0.0,350029,0.015330377421392339,B96 B98,0.6666666666666666
625,0,1.0,"Bowen, Mr. David John ""Dai""",1,0.2586076903744659,0.0,0.0,54636,0.031425107138144774,B96 B98,0.6666666666666666
626,0,0.0,"Sutton, Mr. Frederick",1,0.7612465443578789,0.0,0.0,36963,0.06308600017332605,D50,0.6666666666666666
627,0,0.5,"Kirkland, Rev. Charles Leonard",1,0.7109826589595376,0.0,0.0,219533,0.024105594605968193,B96 B98,0.3333333333333333
628,1,0.0,"Longley, Miss. Gretchen Fiske",0,0.2586076903744659,0.0,0.0,13502,0.15216446768991498,D9,0.6666666666666666
629,0,1.0,"Bostandyeff, Mr. Guentcho",1,0.32143754712239253,0.0,0.0,349224,0.015411575213749286,B96 B98,0.6666666666666666
630,0,1.0,"O'Connell, Mr. Patrick D",1,0.3679205534940792,0.0,0.0,334912,0.015094396337354966,B96 B98,0.3333333333333333
631,1,0.0,"Barkworth, Mr. Algernon Henry Wilson",1,1.0,0.0,0.0,27042,0.05855610025741262,A23,0.6666666666666666
632,0,1.0,"Lundahl, Mr. Johan Svensson",1,0.6355868308620256,0.0,0.0,347743,0.013768881414528002,B96 B98,0.6666666666666666
633,1,0.0,"Stahelin-Maeglin, Dr. Max",1,0.39683337521990447,0.0,0.0,13214,0.05953203526170282,B50,0.0
634,0,0.0,"Parr, Mr. William Henry Marsh",1,0.3679205534940792,0.0,0.0,112052,0.0,B96 B98,0.6666666666666666
635,0,1.0,"Skoog, Miss. Mabel",0,0.10781603417944208,0.375,0.3333333333333333,347088,0.05445717323939373,B96 B98,0.6666666666666666
636,1,0.5,"Davis, Miss. Mary",0,0.34656948982156316,0.0,0.0,237668,0.025374310111545468,B96 B98,0.6666666666666666
637,0,1.0,"Leinonen, Mr. Antti Gustaf",1,0.39683337521990447,0.0,0.0,STON/O 2. 3101292,0.015468569817999833,B96 B98,0.6666666666666666
638,0,0.5,"Collyer, Mr. Harvey",1,0.38426740387031916,0.125,0.16666666666666666,C.A. 31921,0.05123658772523604,B96 B98,0.6666666666666666
639,0,1.0,"Panula, Mrs. Juha (Maria Emilia Ojala)",0,0.5099271173661725,0.0,0.8333333333333333,3101295,0.07746484096553544,B96 B98,0.6666666666666666
640,0,1.0,"Thorneycroft, Mr. Percival",1,0.3679205534940792,0.125,0.0,376564,0.031425107138144774,B96 B98,0.6666666666666666
641,0,1.0,"Jensen, Mr. Hans Peder",1,0.24604171902488062,0.0,0.0,350050,0.015330377421392339,B96 B98,0.6666666666666666
642,1,0.0,"Sagesser, Mlle. Emma",0,0.2963056044232219,0.0,0.0,PC 17477,0.13526459159462315,B35,0.0
643,0,1.0,"Skoog, Miss. Margit Elizabeth",0,0.01985423473234481,0.375,0.3333333333333333,347088,0.05445717323939373,B96 B98,0.6666666666666666
644,1,1.0,"Foo, Mr. Choong",1,0.3679205534940792,0.0,0.0,1601,0.11027245763075773,B96 B98,0.6666666666666666
645,1,1.0,"Baclini, Miss. Eugenie",0,0.0041467705453631576,0.25,0.16666666666666666,2666,0.03758969818624431,B96 B98,0.0
646,1,0.0,"Harper, Mr. Henry Sleeper",1,0.5978889168132697,0.125,0.0,PC 17572,0.1497654242623688,D33,0.0
647,0,1.0,"Cor, Mr. Liudevit",1,0.2334757476752953,0.0,0.0,349231,0.015411575213749286,B96 B98,0.6666666666666666
648,1,0.0,"Simonius-Blumer, Col. Oberst Alfons",1,0.6984166876099522,0.0,0.0,13213,0.06929138530460494,A26,0.0
649,0,1.0,"Willey, Mr. Edward",1,0.3679205534940792,0.0,0.0,S.O./P.P. 751,0.014736618564782174,B96 B98,0.6666666666666666
650,1,1.0,"Stanley, Miss. Amy Zillah Elsie",0,0.2837396330736366,0.0,0.0,CA. 2314,0.014736618564782174,B96 B98,0.6666666666666666
651,0,1.0,"Mitkoff, Mr. Mito",1,0.3679205534940792,0.0,0.0,349221,0.015411575213749286,B96 B98,0.6666666666666666
652,1,0.5,"Doling, Miss. Elsie",0,0.22090977632571,0.0,0.16666666666666666,231919,0.044893010197349675,B96 B98,0.6666666666666666
653,0,1.0,"Kalvik, Mr. Johannes Halvorsen",1,0.2586076903744659,0.0,0.0,8475,0.01646070534336126,B96 B98,0.6666666666666666
654,1,1.0,"O'Leary, Miss. Hanora ""Norah""",0,0.3679205534940792,0.0,0.0,330919,0.015281580671177828,B96 B98,0.3333333333333333
655,0,1.0,"Hegarty, Miss. Hanora ""Nora""",0,0.22090977632571,0.0,0.0,365226,0.013175122557917838,B96 B98,0.3333333333333333
656,0,0.5,"Hickman, Mr. Leonard Mark",1,0.2963056044232219,0.25,0.0,S.O.C. 14879,0.1434624456306609,B96 B98,0.6666666666666666
657,0,1.0,"Radeff, Mr. Alexander",1,0.3679205534940792,0.0,0.0,349223,0.015411575213749286,B96 B98,0.6666666666666666
658,0,1.0,"Bourke, Mrs. John (Catherine)",0,0.39683337521990447,0.125,0.16666666666666666,364849,0.030253985132996517,B96 B98,0.3333333333333333
659,0,0.5,"Eitemiller, Mr. George Floyd",1,0.2837396330736366,0.0,0.0,29751,0.025374310111545468,B96 B98,0.6666666666666666
660,0,0.0,"Newell, Mr. Arthur Webster",1,0.723548630309123,0.0,0.3333333333333333,35273,0.22109807522194713,D48,0.0
661,1,0.0,"Frauenthal, Dr. Henry William",1,0.6230208595124404,0.25,0.0,PC 17611,0.2608674266467732,B96 B98,0.6666666666666666
662,0,1.0,"Badt, Mr. Mohamed",1,0.49736114601658704,0.0,0.0,2623,0.014102260811993537,B96 B98,0.0
663,0,0.0,"Colley, Mr. Edward Pomeroy",1,0.5853229454636844,0.0,0.0,5727,0.04994347384455151,E58,0.6666666666666666
664,0,1.0,"Coleff, Mr. Peju",1,0.4470972606182458,0.0,0.0,349210,0.014630827210317117,B96 B98,0.6666666666666666
665,1,1.0,"Lindqvist, Mr. Eino William",1,0.24604171902488062,0.125,0.0,STON/O 2. 3101285,0.015468569817999833,B96 B98,0.6666666666666666
666,0,0.5,"Hickman, Mr. Lewis",1,0.39683337521990447,0.25,0.0,S.O.C. 14879,0.1434624456306609,B96 B98,0.6666666666666666
667,0,0.5,"Butler, Mr. Reginald Fenton",1,0.3088715757728072,0.0,0.0,234686,0.025374310111545468,B96 B98,0.6666666666666666
668,0,1.0,"Rommetvedt, Mr. Knud Paust",1,0.3679205534940792,0.0,0.0,312993,0.015175789316712771,B96 B98,0.6666666666666666
669,0,1.0,"Cook, Mr. Jacob",1,0.5350590600653431,0.0,0.0,A/5 3536,0.015712553569072387,B96 B98,0.6666666666666666
670,1,0.0,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",0,0.3679205534940792,0.125,0.0,19996,0.10149724044618187,C126,0.6666666666666666
671,1,0.5,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",0,0.49736114601658704,0.125,0.16666666666666666,29750,0.07612293033463641,B96 B98,0.6666666666666666
672,0,0.0,"Davidson, Mr. Thornton",1,0.38426740387031916,0.125,0.0,F.C. 12750,0.10149724044618187,B71,0.6666666666666666
673,0,0.5,"Mitchell, Mr. Henry Michael",1,0.8743402865041467,0.0,0.0,C.A. 24580,0.020494635090094415,B96 B98,0.6666666666666666
674,1,0.5,"Wilhelms, Mr. Charles",1,0.38426740387031916,0.0,0.0,244270,0.025374310111545468,B96 B98,0.6666666666666666
675,0,0.5,"Watson, Mr. Ennis Hastings",1,0.3679205534940792,0.0,0.0,239856,0.0,B96 B98,0.6666666666666666
676,0,1.0,"Edvardsson, Mr. Gustaf Hjalmar",1,0.22090977632571,0.0,0.0,349912,0.015175789316712771,B96 B98,0.6666666666666666
677,0,1.0,"Sawyer, Mr. Frederick Charles",1,0.30258859009801453,0.0,0.0,342826,0.015712553569072387,B96 B98,0.6666666666666666
678,1,1.0,"Turja, Miss. Anna Sofia",0,0.22090977632571,0.0,0.0,4138,0.019209719063445922,B96 B98,0.6666666666666666
679,0,1.0,"Goodwin, Mrs. Frederick (Augusta Tyler)",0,0.5350590600653431,0.125,1.0,CA 2144,0.09154270340242172,B96 B98,0.6666666666666666
680,1,0.0,"Cardeza, Mr. Thomas Drake Martinez",1,0.4470972606182458,0.0,0.16666666666666666,PC 17755,1.0,B51 B53 B55,0.0
681,0,1.0,"Peters, Miss. Katie",0,0.3679205534940792,0.0,0.0,330935,0.01588334219482317,B96 B98,0.3333333333333333
682,1,0.0,"Hassab, Mr. Hammad",1,0.33400351847197784,0.0,0.0,PC 17572,0.1497654242623688,D49,0.0
683,0,1.0,"Olsvigen, Mr. Thor Anderson",1,0.24604171902488062,0.0,0.0,6563,0.01800600082915438,B96 B98,0.6666666666666666
684,0,1.0,"Goodwin, Mr. Charles Edward",1,0.17064589092736868,0.625,0.3333333333333333,CA 2144,0.09154270340242172,B96 B98,0.6666666666666666
685,0,0.5,"Brown, Mr. Thomas William Solomon",1,0.7486805730082936,0.125,0.16666666666666666,29750,0.07612293033463641,B96 B98,0.6666666666666666
686,0,0.5,"Laroche, Mr. Joseph Philippe Lemercier",1,0.3088715757728072,0.125,0.3333333333333333,SC/Paris 2123,0.08115719346076702,B96 B98,0.0
687,0,1.0,"Panula, Mr. Jaako Arnold",1,0.17064589092736868,0.5,0.16666666666666666,3101295,0.07746484096553544,B96 B98,0.6666666666666666
688,0,1.0,"Dakic, Mr. Branko",1,0.2334757476752953,0.0,0.0,349228,0.019852079483269742,B96 B98,0.6666666666666666
689,0,1.0,"Fischer, Mr. Eberhard Thelander",1,0.22090977632571,0.0,0.0,350036,0.015216388212891242,B96 B98,0.6666666666666666
690,1,0.0,"Madill, Miss. Georgette Alexandra",0,0.18321186227695402,0.0,0.16666666666666666,24160,0.41250332793836464,B5,0.6666666666666666
691,1,0.0,"Dick, Mr. Albert Adrian",1,0.38426740387031916,0.125,0.0,17474,0.11125659048908397,B20,0.6666666666666666
692,1,1.0,"Karun, Miss. Manca",0,0.04498617743151546,0.0,0.16666666666666666,349256,0.026187654344120927,B96 B98,0.0
693,1,1.0,"Lam, Mr. Ali",1,0.3679205534940792,0.0,0.0,1601,0.11027245763075773,B96 B98,0.6666666666666666
694,0,1.0,"Saad, Mr. Khalil",1,0.3088715757728072,0.0,0.0,2672,0.014102260811993537,B96 B98,0.0
695,0,0.0,"Weir, Col. John",1,0.7486805730082936,0.0,0.0,113800,0.051822148727810165,B96 B98,0.6666666666666666
696,0,0.5,"Chapman, Mr. Charles Henry",1,0.648152802211611,0.0,0.0,248731,0.026350245115835676,B96 B98,0.6666666666666666
697,0,1.0,"Kelly, Mr. James",1,0.5476250314149284,0.0,0.0,363592,0.015712553569072387,B96 B98,0.6666666666666666
698,1,1.0,"Mullens, Miss. Katherine ""Katie""",0,0.3679205534940792,0.0,0.0,35852,0.015094396337354966,B96 B98,0.3333333333333333
699,0,0.0,"Thayer, Mr. John Borland",1,0.610454888162855,0.125,0.16666666666666666,17421,0.21642978772242535,C68,0.0
700,0,1.0,"Humblen, Mr. Adolf Mathias Nicolai Olsen",1,0.5224930887157577,0.0,0.0,348121,0.014931805565640218,F G63,0.6666666666666666
701,1,0.0,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",0,0.22090977632571,0.125,0.0,PC 17757,0.4440992237022602,C62 C64,0.0
702,1,0.0,"Silverthorne, Mr. Spencer Victor",1,0.4345312892686604,0.0,0.0,PC 17475,0.05130978285055781,E24,0.6666666666666666
703,0,1.0,"Barbara, Miss. Saiide",0,0.22090977632571,0.0,0.16666666666666666,2691,0.028212719478023115,B96 B98,0.0
704,0,1.0,"Gallagher, Mr. Martin",1,0.3088715757728072,0.0,0.0,36864,0.015110792045427042,B96 B98,0.3333333333333333
705,0,1.0,"Hansen, Mr. Henrik Juul",1,0.32143754712239253,0.125,0.0,350025,0.015330377421392339,B96 B98,0.6666666666666666
706,0,0.5,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",1,0.4847951746670017,0.0,0.0,250655,0.050748620223090936,B96 B98,0.6666666666666666
707,1,0.5,"Kelly, Mrs. Florence ""Fannie""",0,0.5601910027645137,0.0,0.0,223596,0.026350245115835676,B96 B98,0.6666666666666666
708,1,0.0,"Calderhead, Mr. Edward Pennington",1,0.5224930887157577,0.0,0.0,PC 17476,0.05130978285055781,E24,0.6666666666666666
709,1,0.0,"Cleaver, Miss. Alice",0,0.2711736617240512,0.0,0.0,113781,0.29580589980036276,B96 B98,0.6666666666666666
710,1,1.0,"Moubarek, Master. Halim Gonios (""William George"")",1,0.3679205534940792,0.125,0.16666666666666666,2661,0.029757819776815374,B96 B98,0.0
711,1,0.0,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",0,0.2963056044232219,0.0,0.0,PC 17482,0.09662576327876685,C90,0.0
712,0,0.0,"Klaber, Mr. Herman",1,0.3679205534940792,0.0,0.0,113028,0.051822148727810165,C124,0.6666666666666666
713,1,0.0,"Taylor, Mr. Elmer Zebley",1,0.5978889168132697,0.125,0.0,19996,0.10149724044618187,C126,0.6666666666666666
714,0,1.0,"Larsson, Mr. August Viktor",1,0.35913546117114853,0.0,0.0,7545,0.018510168852370702,B96 B98,0.6666666666666666
715,0,0.5,"Greenberg, Mr. Samuel",1,0.648152802211611,0.0,0.0,250647,0.025374310111545468,B96 B98,0.6666666666666666
716,0,1.0,"Soholt, Mr. Peter Andreas Lauritz Andersen",1,0.2334757476752953,0.0,0.0,348124,0.014931805565640218,F G73,0.6666666666666666
717,1,0.0,"Endres, Miss. Caroline Louise",0,0.4722292033174164,0.0,0.0,PC 17757,0.4440992237022602,C45,0.0
718,1,0.5,"Troutt, Miss. Edwina Celia ""Winnie""",0,0.33400351847197784,0.0,0.0,34218,0.020494635090094415,E101,0.6666666666666666
719,0,1.0,"McEvoy, Mr. Michael",1,0.3679205534940792,0.0,0.0,36568,0.030253985132996517,B96 B98,0.3333333333333333
720,0,1.0,"Johnson, Mr. Malkolm Joackim",1,0.4093993465694898,0.0,0.0,347062,0.015175789316712771,B96 B98,0.6666666666666666
721,1,0.5,"Harper, Miss. Annie Jessie ""Nina""",0,0.0701181201306861,0.0,0.16666666666666666,248727,0.06441171028315387,B96 B98,0.6666666666666666
722,0,1.0,"Jensen, Mr. Svend Lauritz",1,0.20834380497612465,0.125,0.0,350048,0.013768881414528002,B96 B98,0.6666666666666666
723,0,0.5,"Gillespie, Mr. William Henry",1,0.4219653179190751,0.0,0.0,12233,0.025374310111545468,B96 B98,0.6666666666666666
724,0,0.5,"Hodges, Mr. Henry Price",1,0.6230208595124404,0.0,0.0,250643,0.025374310111545468,B96 B98,0.6666666666666666
725,1,0.0,"Chambers, Mr. Norman Campbell",1,0.33400351847197784,0.125,0.0,113806,0.10364429745562033,E8,0.6666666666666666
726,0,1.0,"Oreskovic, Mr. Luka",1,0.24604171902488062,0.0,0.0,315094,0.016908073949327893,B96 B98,0.6666666666666666
727,1,0.5,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",0,0.37170143252073384,0.375,0.0,31027,0.04098927018018883,B96 B98,0.6666666666666666
728,1,1.0,"Mannion, Miss. Margareth",0,0.3679205534940792,0.0,0.0,36866,0.015102594191391004,B96 B98,0.3333333333333333
729,0,0.5,"Bryhl, Mr. Kurt Arnold Gottfrid",1,0.3088715757728072,0.125,0.0,236853,0.050748620223090936,B96 B98,0.6666666666666666
730,0,1.0,"Ilmakangas, Miss. Pieta Sofia",0,0.3088715757728072,0.125,0.0,STON/O2. 3101271,0.015468569817999833,B96 B98,0.6666666666666666
731,1,0.0,"Allen, Miss. Elisabeth Walton",0,0.35913546117114853,0.0,0.0,24160,0.41250332793836464,B5,0.6666666666666666
732,0,1.0,"Hassan, Mr. Houssein G N",1,0.1329479768786127,0.0,0.0,2699,0.036670757786204655,B96 B98,0.0
733,0,0.5,"Knight, Mr. Robert J",1,0.3679205534940792,0.0,0.0,239855,0.0,B96 B98,0.6666666666666666
734,0,0.5,"Berriman, Mr. William John",1,0.2837396330736366,0.0,0.0,28425,0.025374310111545468,B96 B98,0.6666666666666666
735,0,0.5,"Troupiansky, Mr. Moses Aaron",1,0.2837396330736366,0.0,0.0,233639,0.025374310111545468,B96 B98,0.6666666666666666
736,0,1.0,"Williams, Mr. Leslie",1,0.35285247549635584,0.0,0.0,54636,0.031425107138144774,B96 B98,0.6666666666666666
737,0,1.0,"Ford, Mrs. Edward (Margaret Ann Watson)",0,0.5978889168132697,0.125,0.5,W./C. 6608,0.06709553154495196,B96 B98,0.6666666666666666
738,1,0.0,"Lesurer, Mr. Gustave J",1,0.4345312892686604,0.0,0.0,PC 17755,1.0,B101,0.0
739,0,1.0,"Ivanoff, Mr. Kanio",1,0.3679205534940792,0.0,0.0,349201,0.015411575213749286,B96 B98,0.6666666666666666
740,0,1.0,"Nankoff, Mr. Minko",1,0.3679205534940792,0.0,0.0,349218,0.015411575213749286,B96 B98,0.6666666666666666
741,1,0.0,"Hawksford, Mr. Walter James",1,0.3679205534940792,0.0,0.0,16988,0.05855610025741262,D45,0.6666666666666666
742,0,0.0,"Cavendish, Mr. Tyrell William",1,0.4470972606182458,0.125,0.0,19877,0.15390495017656614,C46,0.6666666666666666
743,1,0.0,"Ryerson, Miss. Susan Parker ""Suzette""",0,0.2586076903744659,0.25,0.3333333333333333,PC 17608,0.5121218935012878,B57 B59 B63 B66,0.0
744,0,1.0,"McNamee, Mr. Neal",1,0.2963056044232219,0.125,0.0,376566,0.031425107138144774,B96 B98,0.6666666666666666
745,1,1.0,"Stranden, Mr. Juho",1,0.38426740387031916,0.0,0.0,STON/O 2. 3101288,0.015468569817999833,B96 B98,0.6666666666666666
746,0,0.0,"Crosby, Capt. Edward Gifford",1,0.8743402865041467,0.125,0.16666666666666666,WE/P 5735,0.13858277060920987,B22,0.6666666666666666
747,0,1.0,"Abbott, Mr. Rossmore Edward",1,0.19577783362653933,0.125,0.16666666666666666,C.A. 2673,0.03952536767375352,B96 B98,0.6666666666666666
748,1,0.5,"Sinkkonen, Miss. Anna",0,0.37170143252073384,0.0,0.0,250648,0.025374310111545468,B96 B98,0.6666666666666666
749,0,0.0,"Marvin, Mr. Daniel Warner",1,0.2334757476752953,0.125,0.0,113773,0.10364429745562033,D30,0.6666666666666666
750,0,1.0,"Connaghton, Mr. Michael",1,0.38426740387031916,0.0,0.0,335097,0.015126992566498259,B96 B98,0.3333333333333333
751,1,0.5,"Wells, Miss. Joan",0,0.04498617743151546,0.125,0.16666666666666666,29103,0.044893010197349675,B96 B98,0.6666666666666666
752,1,1.0,"Moor, Master. Meier",1,0.0701181201306861,0.0,0.16666666666666666,392096,0.024349578357040744,E121,0.6666666666666666
753,0,1.0,"Vande Velde, Mr. Johannes Joseph",1,0.4093993465694898,0.0,0.0,345780,0.018542765081513996,B96 B98,0.6666666666666666
754,0,1.0,"Jonkoff, Mr. Lalio",1,0.2837396330736366,0.0,0.0,349204,0.015411575213749286,B96 B98,0.6666666666666666
755,1,0.5,"Herman, Mrs. Samuel (Jane Laver)",0,0.5978889168132697,0.125,0.3333333333333333,220845,0.12687155055772734,B96 B98,0.6666666666666666
756,1,0.5,"Hamalainen, Master. Viljo",1,0.003141492837396331,0.125,0.16666666666666666,250649,0.028302115124416098,B96 B98,0.6666666666666666
